0 -0.07 -0.07 -0.0693009 -0.07
5e-05 -0.07 -0.07 -0.0686035 -0.07
0.0001 -0.07 -0.07 -0.0679079 -0.07
0.00015 -0.07 -0.07 -0.067214 -0.07
0.0002 -0.07 -0.07 -0.0665218 -0.07
0.00025 -0.07 -0.07 -0.0658313 -0.07
0.0003 -0.07 -0.07 -0.0651426 -0.07
0.00035 -0.07 -0.07 -0.0644556 -0.07
0.0004 -0.07 -0.07 -0.0637703 -0.07
0.00045 -0.07 -0.07 -0.0630868 -0.07
0.0005 -0.07 -0.07 -0.0624049 -0.07
0.00055 -0.07 -0.07 -0.0617247 -0.07
0.0006 -0.07 -0.07 -0.0610462 -0.07
0.00065 -0.07 -0.07 -0.0603695 -0.07
0.0007 -0.07 -0.07 -0.0596944 -0.07
0.00075 -0.07 -0.07 -0.059021 -0.07
0.0008 -0.07 -0.07 -0.0583493 -0.07
0.00085 -0.07 -0.07 -0.0576792 -0.07
0.0009 -0.07 -0.07 -0.0570109 -0.07
0.00095 -0.07 -0.07 -0.0563442 -0.07
0.001 -0.07 -0.07 -0.0556791 -0.07
0.00105 -0.07 -0.07 -0.0550157 -0.07
0.0011 -0.07 -0.07 -0.054354 -0.07
0.00115 -0.07 -0.07 -0.053694 -0.07
0.0012 -0.07 -0.07 -0.0530355 -0.07
0.00125 -0.07 -0.07 -0.0523788 -0.07
0.0013 -0.07 -0.07 -0.0517236 -0.07
0.00135 -0.07 -0.07 -0.0510701 -0.07
0.0014 -0.07 -0.07 -0.0504183 -0.07
0.00145 -0.07 -0.07 0 -0.07
0.0015 -0.0701398 -0.07 -0.055 -0.0701398
0.00155 -0.0702769 -0.07 -0.055 -0.0702769
0.0016 -0.0704114 -0.07 -0.055 -0.0704114
0.00165 -0.0705433 -0.07 -0.055 -0.0705433
0.0017 -0.0706726 -0.07 -0.055 -0.0706726
0.00175 -0.0707995 -0.07 -0.055 -0.0707995
0.0018 -0.0709239 -0.07 -0.055 -0.0709239
0.00185 -0.0710459 -0.07 -0.055 -0.0710459
0.0019 -0.0711657 -0.07 -0.055 -0.0711657
0.00195 -0.0712831 -0.07 -0.055 -0.0712831
0.002 -0.0713384 -0.0699401 -0.055 -0.0715142
0.00205 -0.071392 -0.0698803 -0.055 -0.071742
0.0021 -0.071444 -0.0698207 -0.055 -0.0719667
0.00215 -0.0714943 -0.0697612 -0.055 -0.0721884
0.0022 -0.0715432 -0.0697019 -0.055 -0.072407
0.00225 -0.0715905 -0.0696427 -0.055 -0.0726227
0.0023 -0.0716362 -0.0695837 -0.055 -0.0728356
0.00235 -0.0716805 -0.0695248 -0.055 -0.0730456
0.0024 -0.0717234 -0.0694661 -0.055 -0.0732529
0.00245 -0.0717648 -0.0694075 -0.055 -0.0734574
0.0025 -0.0718049 -0.069349 -0.055 -0.0736593
